id	molecularFormula	adduct	precursorFormula	NPC#pathway	NPC#pathway Probability	NPC#superclass	NPC#superclass Probability	NPC#class	NPC#class Probability	ClassyFire#most specific class	ClassyFire#most specific class Probability	ClassyFire#level 5	ClassyFire#level 5 Probability	ClassyFire#subclass	ClassyFire#subclass Probability	ClassyFire#class	ClassyFire#class Probability	ClassyFire#superclass	ClassyFire#superclass probability	ClassyFire#all classifications	featureId
681_Fototroficos_analisis_3_muestrascompletas_estadi_1859	C31H61N5O4	[M + H]+	C31H61N5O4	Fatty acids	0.5881332159042358	Fatty amides	0.1228533536195755	N-acyl amines	0.0581212155520916	N-acyl amines	0.6371626257896423	N-acyl amines	0.6371626257896423	Fatty amides	0.5563317537307739	Fatty Acyls	0.7407432794570923	Lipids and lipid-like molecules	0.8427435755729675	Organic compounds; Lipids and lipid-like molecules; Ethers; Organic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Dialkyl ethers; Secondary carboxylic acid amides; Carbonyl compounds; Amines; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	1859
682_Fototroficos_analisis_3_muestrascompletas_estadi_1860	C20H43N	[M + H]+	C20H43N	Fatty acids	0.9027676582336426	Fatty acyls	0.9018092751502991	Hydrocarbons	0.9899245500564575	Amines	0.7002098560333252			Amines	0.7002098560333252	Organonitrogen compounds	0.9999892711639404	Organic nitrogen compounds	0.9999681711196899	Organic compounds; Organonitrogen compounds; Amines; Hydrocarbon derivatives; Organopnictogen compounds; Organic nitrogen compounds; Chemical entities	1860
683_Fototroficos_analisis_3_muestrascompletas_estadi_1861	C21H37N	[M + H]+	C21H37N	Alkaloids	0.9853658676147461	Pseudoalkaloids	0.28150591254234314	Phenylalanine-derived alkaloids	0.26719048619270325	Phenylmethylamines	0.9999477863311768			Phenylmethylamines	0.9999477863311768	Benzene and substituted derivatives	0.9999569654464722	Benzenoids	0.9999728202819824	Organic compounds; Phenylmethylamines; Organonitrogen compounds; Quaternary ammonium salts; Benzene and substituted derivatives; Benzenoids; Amines; Benzylamines; Organic cations; Organic salts; Aralkylamines; Hydrocarbon derivatives; Tetraalkylammonium salts; Organopnictogen compounds; Organic nitrogen compounds; Chemical entities	1861
684_Fototroficos_analisis_3_muestrascompletas_estadi_1864	C29H57N5O3	[M + H]+	C29H57N5O3	Fatty acids	0.3797277510166168	Ornithine alkaloids	0.04819142073392868	Polyamines	0.042495835572481155	Alkyl aryl ethers	0.7732161283493042	Alkyl aryl ethers	0.7732161283493042	Ethers	0.7035644054412842	Organooxygen compounds	0.9999959468841553	Organic oxygen compounds	1.0	Organic compounds; Alkyl aryl ethers; Ethers; Organic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Quaternary ammonium salts; Amines; Primary amines; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	1864
685_Fototroficos_analisis_3_muestrascompletas_estadi_1877	C14H12F2N2O2	[M + H]+	C14H12F2N2O2	Alkaloids	0.5122793912887573	Nicotinic acid alkaloids	0.3599986135959625	Pyridine alkaloids	0.38904693722724915	Amino acids and derivatives	0.7118197679519653	Amino acids and derivatives	0.7118197679519653	Amino acids, peptides, and analogues	0.7178699970245361	Carboxylic acids and derivatives	0.5841670036315918	Organic acids and derivatives	0.5202242732048035	Organic compounds; Amino acids, peptides, and analogues; Halobenzenes; Organic acids and derivatives; Carboxylic acids and derivatives; Organohalogen compounds; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Aryl fluorides; Fluorobenzenes; Organofluorides; Carbonyl compounds; Benzene and substituted derivatives; Benzenoids; Aryl halides; Organic oxides; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	1877
686_Fototroficos_analisis_3_muestrascompletas_estadi_1886	C44H64O2	[M + K]+	C44H64O2	Polyketides	0.5950765013694763	Aromatic polyketides	0.397934228181839	Flavanones	0.37768808007240295	Diphenylmethanes	0.737480878829956			Diphenylmethanes	0.737480878829956	Benzene and substituted derivatives	0.9240679144859314	Benzenoids	0.9990812540054321	Organic compounds; Organooxygen compounds; Diphenylmethanes; Benzene and substituted derivatives; Phenol ethers; Benzenoids; Hydrocarbon derivatives; Organic oxygen compounds; Phenoxy compounds; Chemical entities	1886
689_Fototroficos_analisis_3_muestrascompletas_estadi_1892	C6H11NO	[M + H]+	C6H11NO	Alkaloids	0.9653831720352173	Lysine alkaloids	0.8687586188316345	Piperidine alkaloids	0.490333616733551	Lactams	0.991886556148529					Lactams	0.991886556148529	Organoheterocyclic compounds	0.9998689889907837	Organic compounds; Organoheterocyclic compounds; Lactams; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Carboxylic acid amides; Carboxylic acid derivatives; Secondary carboxylic acid amides; Carbonyl compounds; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	1892
691_Fototroficos_analisis_3_muestrascompletas_estadi_1906	C23H41N	[M + H]+	C23H41N	Alkaloids	0.976477861404419	Pseudoalkaloids	0.23147447407245636	Catechols with side chains	0.45445042848587036	Phenylmethylamines	0.9817137122154236			Phenylmethylamines	0.9817137122154236	Benzene and substituted derivatives	0.9998574256896973	Benzenoids	0.9999176263809204	Organic compounds; Phenylmethylamines; Organonitrogen compounds; Quaternary ammonium salts; Benzene and substituted derivatives; Benzenoids; Amines; Benzylamines; Organic cations; Organic salts; Aralkylamines; Hydrocarbon derivatives; Tetraalkylammonium salts; Organopnictogen compounds; Organic nitrogen compounds; Chemical entities	1906
692_Fototroficos_analisis_3_muestrascompletas_estadi_1907	C33H53NO	[M + K]+	C33H53NO	Alkaloids	0.7288997173309326	Pseudoalkaloids	0.5512353181838989	Steroidal alkaloids	0.44556453824043274	Diphenylmethanes	0.8891174793243408			Diphenylmethanes	0.8891174793243408	Benzene and substituted derivatives	0.9572301506996155	Benzenoids	0.9965797066688538	Organic compounds; Lipids and lipid-like molecules; Ketones; Organonitrogen compounds; Organooxygen compounds; Diphenylmethanes; Carbonyl compounds; Trialkylamines; Benzene and substituted derivatives; Benzenoids; Amines; Tertiary amines; Aryl ketones; Aralkylamines; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	1907
693_Fototroficos_analisis_3_muestrascompletas_estadi_1908	C24H45N5O2	[M + K]+	C24H45N5O2	Alkaloids	0.6525319218635559	Ornithine alkaloids	0.43590888381004333	N-acyl amines	0.38288894295692444	Triazinones	0.6935067772865295			Triazinones	0.6935067772865295	Triazines	0.28439921140670776	Organoheterocyclic compounds	0.94879150390625	Organic compounds; Organoheterocyclic compounds; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Carboxylic acid amides; Carboxylic acid derivatives; Secondary carboxylic acid amides; Triazinones; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	1908
694_Fototroficos_analisis_3_muestrascompletas_estadi_1909	C36H40	[M + H]+	C36H40	Terpenoids	0.6908359527587891	Carotenoids (C40)	0.5597531199455261	Carotenoids (C40, Ï€-Ï€)	0.15372970700263977	Benzenoids	0.9659568667411804							Benzenoids	0.9659568667411804	Organic compounds; Benzenoids; Hydrocarbons; Acetylenes; Polycyclic hydrocarbons; Unsaturated hydrocarbons; Aromatic hydrocarbons; Branched unsaturated hydrocarbons; Chemical entities	1909
698_Fototroficos_analisis_3_muestrascompletas_estadi_1914	C8H8O5	[M - H2O + H]+	C8H6O4	Shikimates and Phenylpropanoids	0.9705479741096497	Phenolic acids (C6-C1)	0.5250157117843628	Simple phenolic acids	0.5580499172210693	2(hydroxyphenyl)acetic acids	0.5462509989738464	2(hydroxyphenyl)acetic acids	0.5462509989738464	Phenylacetic acids	0.5330207347869873	Benzene and substituted derivatives	0.9990091323852539	Benzenoids	0.9998584985733032	Organic compounds; Alcohols and polyols; Phenols; Catechols; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Phenylacetic acids; Hydroxy acids and derivatives; Monocarboxylic acids and derivatives; Carboxylic acids; Benzenediols; Alpha hydroxy acids and derivatives; Secondary alcohols; Carbonyl compounds; Benzene and substituted derivatives; Benzenoids; Aromatic alcohols; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; 2(hydroxyphenyl)acetic acids; 1-hydroxy-2-unsubstituted benzenoids; 1-hydroxy-4-unsubstituted benzenoids; Chemical entities	1914
700_Fototroficos_analisis_3_muestrascompletas_estadi_1920	C24H38O4	[M + Na]+	C24H38O4	Shikimates and Phenylpropanoids	0.9818535447120667	Phenolic acids (C6-C1)	0.9686558246612549	Simple phenolic acids	0.9322553277015686	Benzoic acid esters	0.995404839515686	Benzoic acid esters	0.995404839515686	Benzoic acids and derivatives	0.998063862323761	Benzene and substituted derivatives	0.9970424771308899	Benzenoids	0.9954778552055359	Organic compounds; Benzoic acids and derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Benzoyl derivatives; Organooxygen compounds; Dicarboxylic acids and derivatives; Carboxylic acid derivatives; Carboxylic acid esters; Benzoic acid esters; Benzene and substituted derivatives; Benzenoids; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	1920
702_Fototroficos_analisis_3_muestrascompletas_estadi_1924	C44H64O2	[M + K]+	C44H64O2	Polyketides	0.6007328033447266	Aromatic polyketides	0.38588428497314453	Flavanones	0.3841974139213562	Diphenylmethanes	0.7313980460166931			Diphenylmethanes	0.7313980460166931	Benzene and substituted derivatives	0.9226189851760864	Benzenoids	0.9990847110748291	Organic compounds; Organooxygen compounds; Diphenylmethanes; Benzene and substituted derivatives; Phenol ethers; Benzenoids; Hydrocarbon derivatives; Organic oxygen compounds; Phenoxy compounds; Chemical entities	1924
704_Fototroficos_analisis_3_muestrascompletas_estadi_1928	C24H38O4	[M + Na]+	C24H38O4	Shikimates and Phenylpropanoids	0.9927510023117065	Phenolic acids (C6-C1)	0.9712790846824646	Simple phenolic acids	0.9313501119613647	Benzoic acid esters	0.9803057909011841	Benzoic acid esters	0.9803057909011841	Benzoic acids and derivatives	0.9964746832847595	Benzene and substituted derivatives	0.9973170161247253	Benzenoids	0.9973341226577759	Organic compounds; Benzoic acids and derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Benzoyl derivatives; Organooxygen compounds; Dicarboxylic acids and derivatives; Carboxylic acid derivatives; Carboxylic acid esters; Benzoic acid esters; Benzene and substituted derivatives; Benzenoids; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	1928
705_Fototroficos_analisis_3_muestrascompletas_estadi_1929	C14H12F2N2O2	[M + H]+	C14H12F2N2O2	Alkaloids	0.5542630553245544	Nicotinic acid alkaloids	0.41184401512145996	Pyridine alkaloids	0.4412229359149933	Amino acids and derivatives	0.764372706413269	Amino acids and derivatives	0.764372706413269	Amino acids, peptides, and analogues	0.769854724407196	Carboxylic acids and derivatives	0.581463634967804	Organic acids and derivatives	0.5494548082351685	Organic compounds; Amino acids, peptides, and analogues; Halobenzenes; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organohalogen compounds; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Aryl fluorides; Fluorobenzenes; Organofluorides; Carbonyl compounds; Benzene and substituted derivatives; Benzenoids; Aryl halides; Organic oxides; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	1929
706_Fototroficos_analisis_3_muestrascompletas_estadi_1933	C53H98O6	[M + H3N + H]+	C53H101NO6	Fatty acids	0.9998438358306885	Glycerolipids	0.99965500831604	Triacylglycerols	0.9999799728393555	Triacylglycerols	0.9999938011169434	Triacylglycerols	0.9999938011169434	Triradylcglycerols	0.999958872795105	Glycerolipids	0.9996770620346069	Lipids and lipid-like molecules	0.9998214840888977	Organic compounds; Lipids and lipid-like molecules; Glycerolipids; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Fatty acid esters; Lineolic acids and derivatives; Carboxylic acid derivatives; Triacylglycerols; Carboxylic acid esters; Carbonyl compounds; Tricarboxylic acids and derivatives; Triradylcglycerols; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	1933
708_Fototroficos_analisis_3_muestrascompletas_estadi_1944	C44H64O2	[M + K]+	C44H64O2	Polyketides	0.433032751083374	Aromatic polyketides	0.26316067576408386	Flavanones	0.38326379656791687	Diphenylmethanes	0.6610549092292786			Diphenylmethanes	0.6610549092292786	Benzene and substituted derivatives	0.8915853500366211	Benzenoids	0.9992848038673401	Organic compounds; Organooxygen compounds; Diphenylmethanes; Carbonyl compounds; Benzene and substituted derivatives; Phenol ethers; Benzenoids; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	1944
709_Fototroficos_analisis_3_muestrascompletas_estadi_1947	C6H15N	[M + H]+	C6H15N	Fatty acids	0.6900627017021179	Fatty acyls	0.6629223823547363	Hydrocarbons	0.6160035133361816	Trialkylamines	0.6324027180671692	Tertiary amines	0.5457661747932434	Amines	0.8919786810874939	Organonitrogen compounds	0.9999731779098511	Organic nitrogen compounds	0.9999750852584839	Organic compounds; Organonitrogen compounds; Trialkylamines; Amines; Tertiary amines; Organic cations; Hydrocarbon derivatives; Organopnictogen compounds; Organic nitrogen compounds; Chemical entities	1947
710_Fototroficos_analisis_3_muestrascompletas_estadi_1954	C53H98O6	[M + H3N + H]+	C53H101NO6	Fatty acids	0.9998785257339478	Glycerolipids	0.9996939897537231	Triacylglycerols	0.999981164932251	Triacylglycerols	0.9999946355819702	Triacylglycerols	0.9999946355819702	Triradylcglycerols	0.999970555305481	Glycerolipids	0.9997069239616394	Lipids and lipid-like molecules	0.9998194575309753	Organic compounds; Lipids and lipid-like molecules; Glycerolipids; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Fatty acid esters; Lineolic acids and derivatives; Carboxylic acid derivatives; Triacylglycerols; Carboxylic acid esters; Carbonyl compounds; Tricarboxylic acids and derivatives; Triradylcglycerols; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	1954
714_Fototroficos_analisis_3_muestrascompletas_estadi_1976	C44H64O2	[M + K]+	C44H64O2	Polyketides	0.40258896350860596	Aromatic polyketides	0.24587993323802948	Flavanones	0.36850959062576294	Diphenylmethanes	0.6413014531135559			Diphenylmethanes	0.6413014531135559	Benzene and substituted derivatives	0.8865836262702942	Benzenoids	0.9992770552635193	Organic compounds; Organooxygen compounds; Diphenylmethanes; Carbonyl compounds; Benzene and substituted derivatives; Phenol ethers; Benzenoids; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	1976
715_Fototroficos_analisis_3_muestrascompletas_estadi_1978	C53H98O6	[M + H3N + H]+	C53H101NO6	Fatty acids	0.9998699426651001	Glycerolipids	0.9996724128723145	Triacylglycerols	0.9999793767929077	Triacylglycerols	0.9999939203262329	Triacylglycerols	0.9999939203262329	Triradylcglycerols	0.9999679327011108	Glycerolipids	0.9996908903121948	Lipids and lipid-like molecules	0.99982750415802	Organic compounds; Lipids and lipid-like molecules; Glycerolipids; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Fatty acid esters; Lineolic acids and derivatives; Carboxylic acid derivatives; Triacylglycerols; Carboxylic acid esters; Carbonyl compounds; Tricarboxylic acids and derivatives; Triradylcglycerols; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	1978
716_Fototroficos_analisis_3_muestrascompletas_estadi_1986	C37H42	[M + H]+	C37H42	Terpenoids	0.7598473429679871	Carotenoids (C40)	0.7980350852012634	Carotenoids (C40, Ï€-Ï€)	0.1647404581308365	Benzenoids	0.836554229259491							Benzenoids	0.836554229259491	Organic compounds; Benzenoids; Hydrocarbons; Acetylenes; Cyclic acetylenes; Polycyclic hydrocarbons; Unsaturated hydrocarbons; Aromatic hydrocarbons; Branched unsaturated hydrocarbons; Chemical entities	1986
718_Fototroficos_analisis_3_muestrascompletas_estadi_1998	C44H64O2	[M + K]+	C44H64O2	Polyketides	0.3908025622367859	Aromatic polyketides	0.23791173100471497	Flavanones	0.3747503459453583	Diphenylmethanes	0.6488398909568787			Diphenylmethanes	0.6488398909568787	Benzene and substituted derivatives	0.8857450485229492	Benzenoids	0.999268114566803	Organic compounds; Organooxygen compounds; Diphenylmethanes; Carbonyl compounds; Benzene and substituted derivatives; Phenol ethers; Benzenoids; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	1998
720_Fototroficos_analisis_3_muestrascompletas_estadi_2031	C53H101NO6	[M + H]+	C53H101NO6	Fatty acids	0.9997978806495667	Glycerolipids	0.9986588954925537	Triacylglycerols	0.9999954700469971	Triacylglycerols	0.9998408555984497	Triacylglycerols	0.9998408555984497	Triradylcglycerols	0.9999951124191284	Glycerolipids	0.9979851245880127	Lipids and lipid-like molecules	0.9996844530105591	Organic compounds; Lipids and lipid-like molecules; Glycerolipids; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty acid esters; Carboxylic acid derivatives; Triacylglycerols; Carboxylic acid esters; Carbonyl compounds; Tricarboxylic acids and derivatives; Amines; Triradylcglycerols; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	2031
722_Fototroficos_analisis_3_muestrascompletas_estadi_2034	C44H64O2	[M + K]+	C44H64O2	Polyketides	0.39640527963638306	Aromatic polyketides	0.24190761148929596	Flavanones	0.36014145612716675	Diphenylmethanes	0.646885871887207			Diphenylmethanes	0.646885871887207	Benzene and substituted derivatives	0.8861691951751709	Benzenoids	0.9992740750312805	Organic compounds; Organooxygen compounds; Diphenylmethanes; Carbonyl compounds; Benzene and substituted derivatives; Benzenoids; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	2034
726_Fototroficos_analisis_3_muestrascompletas_estadi_2073	C44H64O2	[M + K]+	C44H64O2	Polyketides	0.5922933220863342	Aromatic polyketides	0.39887386560440063	Flavanones	0.37686440348625183	Diphenylmethanes	0.7368606925010681			Diphenylmethanes	0.7368606925010681	Benzene and substituted derivatives	0.922735333442688	Benzenoids	0.999057948589325	Organic compounds; Organooxygen compounds; Diphenylmethanes; Carbonyl compounds; Benzene and substituted derivatives; Phenol ethers; Benzenoids; Hydrocarbon derivatives; Organic oxygen compounds; Phenoxy compounds; Chemical entities	2073
727_Fototroficos_analisis_3_muestrascompletas_estadi_2074	C53H98O6	[M + H3N + H]+	C53H101NO6	Fatty acids	0.9999011754989624	Glycerolipids	0.9997227787971497	Triacylglycerols	0.9999825954437256	Triacylglycerols	0.9999945163726807	Triacylglycerols	0.9999945163726807	Triradylcglycerols	0.9999761581420898	Glycerolipids	0.9997281432151794	Lipids and lipid-like molecules	0.9997933506965637	Organic compounds; Lipids and lipid-like molecules; Glycerolipids; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Fatty acid esters; Lineolic acids and derivatives; Carboxylic acid derivatives; Triacylglycerols; Carboxylic acid esters; Carbonyl compounds; Tricarboxylic acids and derivatives; Triradylcglycerols; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	2074
728_Fototroficos_analisis_3_muestrascompletas_estadi_2085	C26H50O5S	[M + Na]+	C26H50O5S	Fatty acids	0.9238770604133606	Fatty esters	0.5963305234909058	Monoacylglycerols	0.38812127709388733	Dicarboxylic acids and derivatives	0.9120361804962158			Dicarboxylic acids and derivatives	0.9120361804962158	Carboxylic acids and derivatives	0.9643533825874329	Organic acids and derivatives	0.9744763374328613	Organic compounds; Organosulfur compounds; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Dicarboxylic acids and derivatives; Carboxylic acid derivatives; Thioethers; Carboxylic acid esters; Carbonyl compounds; Sulfenyl compounds; Dialkylthioethers; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	2085
729_Fototroficos_analisis_3_muestrascompletas_estadi_2123	C53H98O6	[M + H3N + H]+	C53H101NO6	Fatty acids	0.9999034404754639	Glycerolipids	0.9997486472129822	Triacylglycerols	0.9999831914901733	Triacylglycerols	0.9999958276748657	Triacylglycerols	0.9999958276748657	Triradylcglycerols	0.9999802112579346	Glycerolipids	0.999751627445221	Lipids and lipid-like molecules	0.9997962117195129	Organic compounds; Lipids and lipid-like molecules; Glycerolipids; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Fatty acid esters; Lineolic acids and derivatives; Carboxylic acid derivatives; Triacylglycerols; Carboxylic acid esters; Carbonyl compounds; Tricarboxylic acids and derivatives; Triradylcglycerols; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	2123
730_Fototroficos_analisis_3_muestrascompletas_estadi_2129	C44H64O2	[M + K]+	C44H64O2	Polyketides	0.48283636569976807	Aromatic polyketides	0.5945934057235718	Flavanones	0.5793046355247498	Diphenylmethanes	0.6566938757896423			Diphenylmethanes	0.6566938757896423	Benzene and substituted derivatives	0.915372371673584	Benzenoids	0.9939099550247192	Organic compounds; Organooxygen compounds; Diphenylmethanes; Benzene and substituted derivatives; Phenol ethers; Benzenoids; Phenylpropanes; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	2129
733_Fototroficos_analisis_3_muestrascompletas_estadi_2199	C53H101NO6	[M + H]+	C53H101NO6	Fatty acids	0.9998323917388916	Glycerolipids	0.9992806315422058	Triacylglycerols	0.9999980926513672	Triacylglycerols	0.9999545812606812	Triacylglycerols	0.9999545812606812	Triradylcglycerols	0.9999969005584717	Glycerolipids	0.9987278580665588	Lipids and lipid-like molecules	0.9997125267982483	Organic compounds; Lipids and lipid-like molecules; Glycerolipids; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty acid esters; Carboxylic acid derivatives; Triacylglycerols; Carboxylic acid esters; Carbonyl compounds; Tricarboxylic acids and derivatives; Amines; Triradylcglycerols; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	2199
735_Fototroficos_analisis_3_muestrascompletas_estadi_2209	C32H44N2O5S4	[M + Na]+	C32H44N2O5S4	Alkaloids	0.802341639995575	Ornithine alkaloids	0.37106630206108093	Phenylalanine-derived alkaloids	0.05299124866724014	Arylsufonic acids	0.5177575945854187	Arylsulfonic acids and derivatives	0.22127367556095123	Organosulfonic acids and derivatives	0.8169873356819153	Organic sulfonic acids and derivatives	0.8209846019744873	Organic acids and derivatives	0.9268775582313538	Organic compounds; Organoheterocyclic compounds; Organosulfur compounds; Organic acids and derivatives; Organosulfonic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Sulfonyls; Thioethers; Benzene and substituted derivatives; Benzenoids; Amines; Tertiary amines; Arylsufonic acids; Sulfenyl compounds; Aralkylamines; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Benzenesulfonyl compounds; Organic sulfonic acids and derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	2209
736_Fototroficos_analisis_3_muestrascompletas_estadi_2212	C26H37N9O7S3	[M + H]+	C26H37N9O7S3	Amino acids and Peptides	0.5338345170021057	Oligopeptides	0.5168662667274475	Polyamines	0.15315291285514832	Alpha amino acids and derivatives	0.7171316146850586	Amino acids and derivatives	0.886688768863678	Amino acids, peptides, and analogues	0.8967453241348267	Carboxylic acids and derivatives	0.942462682723999	Organic acids and derivatives	0.998731791973114	Organic compounds; Organoheterocyclic compounds; Organosulfur compounds; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Macrolactams; Phenylpropanoids and polyketides; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Guanidines; Carboxylic acid amides; Carboxylic acid derivatives; Secondary carboxylic acid amides; Carbonyl compounds; Organic disulfides; Carboximidamides; Organic 1,3-dipolar compounds; Propargyl-type 1,3-dipolar organic compounds; Organic oxides; Dialkyldisulfides; Azacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	2212
737_Fototroficos_analisis_3_muestrascompletas_estadi_2213	C29H40N4O9S3	[M + H]+	C29H40N4O9S3	Amino acids and Peptides	0.6911727786064148	Peptide alkaloids	0.3749806582927704	Thiodiketopiperazine alkaloids	0.47271183133125305	Alpha amino acids and derivatives	0.8975895643234253	Amino acids and derivatives	0.9374203085899353	Amino acids, peptides, and analogues	0.9317410588264465	Carboxylic acids and derivatives	0.9863107204437256	Organic acids and derivatives	0.9999427795410156	Organic compounds; Organoheterocyclic compounds; Organosulfur compounds; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Lactams; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Carboxylic acid amides; Carboxylic acid derivatives; Thioethers; Secondary carboxylic acid amides; Tertiary carboxylic acid amides; Carbonyl compounds; Organic disulfides; Organic oxides; Dialkyldisulfides; Azacyclic compounds; Oxacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	2213
738_Fototroficos_analisis_3_muestrascompletas_estadi_2258	C24H45NO15S3	[M + H]+	C24H45NO15S3	Amino acids and Peptides	0.7006297707557678	Amino acid glycosides	0.9756506085395813	Glucosinolates	0.9572807550430298	Alkylglucosinolates	0.9860478639602661	Monosaccharides	0.8710697293281555	Carbohydrates and carbohydrate conjugates	0.9693235158920288	Organooxygen compounds	0.9999996423721313	Organic oxygen compounds	1.0	Organic compounds; Organoheterocyclic compounds; Organosulfur compounds; Carbohydrates and carbohydrate conjugates; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Glucosinolates; Organic sulfuric acids and derivatives; Carboxylic acid amides; Carboxylic acid derivatives; Sulfuric acid monoesters; Thioacetals; Hexoses; Monosaccharides; Secondary alcohols; Secondary carboxylic acid amides; Carbonyl compounds; Oxanes; Glycosyl compounds; Monothioacetals; Thioglycosides; Organic disulfides; Sulfenyl compounds; Sulfuric acid esters; Alkyl sulfates; Fatty Acyls; Alkylglucosinolates; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	2258
739_Fototroficos_analisis_3_muestrascompletas_estadi_2351	C43H71N7	[M + Na]+	C43H71N7	Alkaloids	0.9957224130630493	Ornithine alkaloids	0.5293561220169067	Polyamines	0.404290109872818	Benzene and substituted derivatives	0.5758598446846008					Benzene and substituted derivatives	0.5758598446846008	Benzenoids	0.4520777463912964	Organic compounds; Organoheterocyclic compounds; Organonitrogen compounds; Benzene and substituted derivatives; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic nitrogen compounds; Chemical entities	2351
