row ID,row m/z,row retention time,row ion mobility,row ion mobility unit,row CCS,correlation group ID,annotation network number,best ion,auto MS2 verify,identified by n=,partners,neutral M mass,203_1.mzML Peak area,206_1.mzML Peak area,205_1.mzML Peak area,203_2.mzML Peak area,205_2.mzML Peak area,206_2.mzML Peak area,202_3.mzML Peak area,203_3.mzML Peak area,208_2.mzML Peak area,207_2.mzML Peak area,209_2.mzML Peak area,211_1.mzML Peak area,210_1.mzML Peak area,209_1.mzML Peak area,202_1.mzML Peak area,207_1.mzML Peak area,212_1.mzML Peak area,212_2.mzML Peak area,211_2.mzML Peak area,208_1.mzML Peak area,213_1.mzML Peak area,213_3.mzML Peak area,210_2.mzML Peak area,204_1.mzML Peak area,202_2.mzML Peak area,213_2.mzML Peak area,204_2.mzML Peak area,
545,409.23131894781875,3.8950064,,,,139,30,[M+Na]+,,2,546;545,386.24209,0,0,247837.38,686364.56,0,393306.2,1228721.0,372493.3,0,402263.06,0,268666.2,979972.9,0,944856.25,373296.94,0,0,0,0,0,0,1157836.9,1725790.2,909285.2,0,1134666.0,
1428,410.8037699655285,11.979666,,,,53,,,,,,,0,0,0,0,111686.11,0,0,0,0,0,0,0,0,0,0,0,260690.78,0,0,0,228094.1,149644.14,0,7642922.5,1.5199304E7,0,1.671991E7,
282,413.1876314071029,2.1445508,,,,137,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,466619.4,0,0,0,0,0,0,0,0,243211.53,0,0,0,
1920,413.26692290146906,15.816138,,,,,,,,,,,0,0,512499.7,0,447689.56,0,0,0,0,0,0,0,445794.9,0,0,0,450135.75,0,0,443348.16,0,0,425553.28,0,0,0,399722.47,
1928,413.2669601184911,15.893728,,,,,,,,,,,0,0,0,0,0,0,0,0,13304.634,0,0,0,0,0,0,34715.266,0,0,0,0,0,0,0,0,0,0,0,
1421,413.28102145762415,11.975842,,,,53,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1293512.2,2104184.0,0,1996656.4,
1726,413.3244274975291,14.041343,,,,57,99,[M+Na]+,,4,1725;1723;1726;1724,390.3353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,577139.7,2212674.8,0,3219744.0,
747,414.59831357322753,4.971535,,,,115,,,,,,,0,0,0,0,0,0,810161.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,769007.4,0,0,
455,415.13697452602145,3.3249762,,,,42,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,370216.53,0,413170.06,
218,415.2547356829079,1.6217296,,,,48,13,[M+H]+,,1,216,414.24765,0,0,0,0,0,0,0,0,0,121394.08,0,0,0,0,0,133326.86,231573.78,0,0,0,0,0,245558.06,589120.5,777400.75,90137.945,1163364.0,
220,417.21422088433974,1.623541,,,,,,,,,,,0,0,0,0,0,0,0,0,422863.78,0,0,0,0,0,0,0,0,0,0,294541.38,0,0,0,0,0,0,0,
1199,418.8028498918431,10.358839,,,,60,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78327.31,158885.25,0,372165.53,
1429,419.317209700878,11.980592,,,,53,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,233528.75,0,0,0,211895.81,140900.0,0,4548429.0,6524622.5,0,6710572.0,
1422,421.79570197955354,11.975842,,,,53,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2425941.0,3187096.2,0,2632001.8,
521,423.2019921619932,3.735709,,,,23,29,[M+H]+,,2,522;523,422.19479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,407370.06,0,542620.6,
605,423.27557468420036,4.148781,,,,17,35,[M+NH4]+,,2,596;605,405.24164,0,0,0,0,0,0,3613343.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2666012.2,0,0,
6,423.90549463937816,0.6773348,,,,5,,,,,,,0,198450.81,187635.1,0,0,261633.53,0,0,665285.4,0,0,315781.53,0,0,0,306525.84,237436.17,0,494390.12,813368.75,0,0,0,0,0,0,0,
1407,424.303786622245,11.947236,,,,39,66,[M+H]+,,1,1411,423.29668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1304443.8,4629112.0,0,5902136.0,
1473,424.3640859148945,12.253075,,,,81,77,[M+NH4]+,,4,1472;1474;1473;1471,406.33029,0,0,0,0,194388.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5790286.0,1.4006742E7,0,1.7826626E7,
1659,424.81964978504453,13.637143,,,,3,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1391360.8,6327478.0,0,6797508.0,
941,425.31165966491415,5.957925,,,,161,43,[M+H]+,,2,941;939,424.30454,0,0,0,0,0,0,6403681.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3082998.8,0,0,
597,425.7539109997371,4.148781,,,,17,,,,,,,0,0,0,0,0,0,740070.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,558667.4,0,0,
1662,427.29722110269586,13.638025,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,371693.22,1604866.6,0,0,
1200,427.31487277683976,10.358839,,,,60,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117556.57,236392.6,0,543456.0,
1916,429.24113374982255,15.81506,,,,,,,,,,,0,82522.914,116246.586,0,0,81512.01,0,0,67137.08,0,69282.15,0,92614.47,80633.46,0,0,0,87536.61,67413.91,75851.95,0,95535.29,80891.625,0,0,106220.28,0,
759,429.27400526698744,5.0387115,,,,13,,,,,,,0,0,0,0,0,0,797299.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,285223.62,1099109.6,0,776078.25,
1724,429.2986870592979,14.040049,,,,57,99,[M+K]+,,4,1725;1723;1726;1724,390.3353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,319037.06,0,491355.84,
1472,429.3193978134561,12.253505,,,,81,77,[M+Na]+,,4,1472;1474;1473;1471,406.33029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3325858.2,7377400.5,0,8947153.0,
216,432.28147717920234,1.6188307,,,,48,13,[M+NH4]+,,3,218;217;216,414.24765,1222646.2,1054929.5,1078975.8,1083599.8,1231072.8,1101727.0,1485232.9,781873.94,1062521.2,1268504.0,1113028.8,932363.3,1468663.5,974848.44,996548.44,1023171.06,1327325.6,861935.56,1013704.25,991875.56,1329838.1,893957.06,1535662.6,2975369.8,3794586.0,880899.75,5493746.0,
1408,432.8172039178169,11.94756,,,,40,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,241999.81,0,0,0,261402.81,139239.58,0,9230654.0,1.9688796E7,0,2.2075842E7,
1660,433.33297181329067,13.637143,,,,3,88,[M+NH4]+,,3,1653;1660;1652,415.29919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1534078.9,5314292.0,0,5336325.5,
757,434.949588291476,5.0372386,,,,13,,,,,,,0,0,0,0,0,0,678326.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,990062.25,0,664236.2,
1720,435.36897776761936,14.014801,,,,91,98,[M+H]+,,4,1720;1718;1721;1719,434.36178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,693340.9,2577889.8,0,4156155.0,
1651,435.8112831748754,13.634543,,,,3,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1143969.5,4379164.0,0,4157765.8,
615,436.7755345383629,4.2703805,,,,121,,,,,,,0,0,0,0,0,0,3282147.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2110570.8,0,0,
217,437.2370507183307,1.6201581,,,,48,13,[M+Na]+,,2,217;216,414.24765,368045.0,0,286507.12,288176.5,313366.9,248944.89,369821.5,0,288600.78,487150.3,0,212378.3,450371.84,258816.44,0,220469.52,388026.94,112440.9,249038.64,188976.9,0,0,480030.22,819759.75,995892.25,148911.0,1346101.0,
522,440.228781778554,3.735709,,,,23,29,[M+NH4]+,,4,521;524;522;523,422.19479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,793164.9,0,1004871.2,
1219,440.3592144212202,10.429715,,,,125,,,,,,,0,0,0,0,0,0,284558.28,0,0,0,0,0,0,0,269417.4,233991.19,0,0,0,0,0,265012.5,0,329522.9,432011.38,0,791425.5,
1196,440.81490412480014,10.349409,,,,141,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113535.83,0,232061.81,
1411,441.33066578978355,11.9488,,,,39,66,[M+NH4]+,,2,1407;1411,423.29668,0,0,0,0,225538.38,0,234566.88,0,0,0,0,0,0,0,0,0,497231.25,0,0,0,500214.88,311249.34,0,1.1903131E7,1.8679726E7,68474.58,1.7756736E7,
1405,441.8323155690325,11.945206,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,208306.42,0,0,0,0,0,0,0,8770535.0,0,0,
938,442.33834993653767,5.951711,,,,,,,,,,,0,0,0,0,0,0,1.0425619E7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1409,443.80946784850266,11.947603,,,,40,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111446.53,0,0,0,109515.78,0,0,3369682.8,4949066.0,0,4503539.0,
772,443.9497426971829,5.102934,,,,73,,,,,,,0,0,0,0,0,0,518248.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,944960.5,0,864631.7,
523,445.1841642664508,3.7396092,,,,23,29,[M+Na]+,,4,521;524;522;523,422.19479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,680639.4,0,861394.8,
620,445.28893285078055,4.2703805,,,,121,,,,,,,0,0,0,0,0,0,5019387.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3531552.5,0,0,
1474,445.2939024989921,12.256104,,,,81,77,[M+K]+,,4,1472;1474;1473;1471,406.33029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,492279.5,1097087.1,0,1249582.5,
206,445.3032796126743,1.5065093,,,,,,,,,,,0,0,0,0,0,0,0,244156.33,0,0,0,0,0,0,249657.7,0,0,0,0,0,0,0,0,300992.12,0,0,0,
1399,446.31738142245507,11.915298,,,,7,63,[M+2H]+2,,2,1399;1401,890.61962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1354434.1,4614893.0,0,6330363.5,
1647,446.8330085740642,13.597839,,,,32,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1718893.5,7963470.0,0,9645742.0,
939,447.29391217285837,5.930006,,,,161,43,[M+Na]+,,2,941;939,424.30454,0,0,0,0,0,0,4215409.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2162931.5,0,0,
1828,447.34911750880826,15.215164,,,,90,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94599.66,0,123154.75,
42,448.27333808018614,0.696747,,,,27,,,,,,,0,374369.2,374340.75,0,0,372253.94,1693570.1,0,561524.7,235126.12,0,434972.7,0,0,2666393.5,606620.56,401427.62,0,398169.3,830227.2,309878.38,231873.56,0,984084.56,0,0,0,
1513,448.33883893377674,12.767265,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143247.25,0,233207.08,
307,448.76489032808934,2.416756,,,,,,,,,,,0,287658.22,497631.5,0,0,354632.03,1084974.4,0,1767559.1,0,0,573628.2,0,0,1906493.1,599934.1,212857.47,0,655022.7,0,0,0,0,1334805.4,0,0,0,
667,448.7666626592871,4.57467,,,,,,,,,,,0,0,0,0,0,0,0,0,716072.25,0,0,263650.38,0,0,0,247371.5,0,0,342456.3,715849.3,0,0,0,0,0,0,0,
148,449.1935832059811,1.1523187,,,,,,,,,,,0,290635.3,85451.01,293531.25,320176.84,283163.4,0,0,0,0,206226.53,0,0,194903.52,0,197167.86,222819.73,0,0,0,0,0,0,0,0,127554.55,0,
1197,449.3283009324627,10.351031,,,,141,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142416.81,276499.3,0,656879.5,
773,449.625303544274,5.102934,,,,73,,,,,,,0,0,0,0,0,0,681277.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1210115.9,0,1112052.1,
61,449.7644271854139,0.72245204,,,,27,,,,,,,0,689986.4,596117.9,0,0,600421.2,0,0,1125732.4,257624.44,0,975530.4,0,0,2412424.2,883477.5,589716.44,0,1021162.3,1307367.4,397046.3,274450.0,0,1352183.8,0,0,0,
1829,449.82699818270044,15.215164,,,,90,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125743.375,0,202351.44,
774,449.959691588146,5.102934,,,,73,,,,,,,0,0,0,0,0,0,436214.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,811079.56,0,708878.25,
1468,451.3639526636401,12.230061,,,,108,76,[M+H]+,,4,1468;1470;1467;1469,450.35658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2344165.5,7175996.5,0,1.0692022E7,
1165,452.27861742402297,9.425749,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,135315.27,0,0,0,142401.86,0,0,0,0,0,0,0,0,0,0,0,
1721,452.395654982349,14.014801,,,,91,98,[M+NH4]+,,4,1720;1718;1721;1719,434.36178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1906390.1,6317061.5,0,9940315.0,
402,453.34405458349755,3.0298398,,,,113,20,[M+H]+,,2,405;402,452.33673,2.4303186E7,2.9947144E7,4.2538524E7,5.4751036E7,3.179244E7,4.3841708E7,8.500173E7,4.190581E7,3.885887E7,4.4180556E7,2.9976908E7,4.134313E7,7.6362936E7,2.8513624E7,7.326404E7,4.462157E7,2.6965872E7,1.9793442E7,5.091137E7,4.005353E7,3.0416722E7,3.1737584E7,8.470766E7,8.016759E7,5.7463576E7,1.9573978E7,5.926253E7,
2922,453.34446589619677,19.756624,,,,,,,,,,,0,0,4836620.0,4982040.0,0,0,0,3448980.5,0,3081754.8,0,0,0,0,0,0,0,5259592.5,4860381.0,4889065.0,3554433.0,0,3427345.2,0,0,4609346.0,0,
1256,453.84249591466397,11.161967,,,,,,,,,,,0,0,0,0,0,0,537625.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,413269.03,0,0,
1400,454.8304025952076,11.916718,,,,7,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139925.1,0,0,0,0,0,0,7558721.0,1.8183484E7,0,2.0701568E7,
370,455.2197306178593,2.8721244,,,,14,,,,,,,0,0,0,0,0,0,233188.3,0,0,0,0,0,0,0,633200.94,0,0,0,0,0,0,0,0,275382.22,0,0,0,
1512,455.3246237257924,12.751614,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123245.72,0,262724.22,
1641,455.34634599875534,13.594916,,,,32,86,[M+NH4]+,,3,1644;1641;1640,437.31238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4468270.0,1.4788574E7,0,1.7118002E7,
1718,457.35101121491084,14.011413,,,,91,98,[M+Na]+,,4,1720;1718;1721;1719,434.36178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1069659.6,4262952.5,0,6795383.5,
26,457.58840106211665,0.68771935,,,,5,,,,,,,0,0,265129.22,0,0,128185.66,0,0,553405.56,0,0,335484.62,0,0,0,437277.75,114999.13,0,575671.2,240510.02,0,0,0,0,0,0,0,
1648,457.8244298726706,13.597839,,,,32,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1480316.6,5627005.5,0,5885272.0,
202,458.2622577575952,1.493255,,,,,,,,,,,0,0,0,0,0,0,0,0,318817.88,0,0,0,0,0,1015404.1,0,0,0,0,314520.5,0,0,0,352365.2,0,0,0,
788,458.62510723188433,5.165812,,,,25,,,,,,,0,0,0,0,0,0,381485.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,844495.9,0,798338.3,
630,458.7887339624143,4.380363,,,,15,,,,,,,0,0,0,0,0,0,3218032.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2353238.2,0,0,
364,459.2613304551909,2.8571432,,,,,,,,,,,0,1346779.2,838208.5,0,0,1346991.4,2313600.2,0,924708.44,0,0,799196.3,0,0,0,1009451.4,530573.1,0,884941.75,763233.56,455272.12,0,0,0,0,0,0,
267,459.281092221653,1.9932102,,,,143,15,[M+H]+,,2,274;272,458.27361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,463142.5,0,653617.75,
921,460.3068722158913,5.7569747,,,,,,,,,,,0,0,0,0,0,0,900735.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,542170.8,0,0,
1625,460.33324267300486,13.552904,,,,77,83,[M+2H]+2,,3,1632;1630;1625,918.65113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,827209.5,0,1401982.2,
288,463.1245777409395,2.2180219,,,,,,,,,,,217316.66,315737.1,0,373703.47,232066.95,187657.55,466949.44,0,0,320867.0,204124.4,0,193827.11,203347.03,453293.84,0,240672.33,0,0,0,247256.34,226023.14,0,273557.2,309554.25,0,228592.56,
1402,463.343783841489,11.918461,,,,7,64,[M+NH4]+,,2,1399;1402,445.31003,0,0,0,0,193573.19,0,236930.38,0,0,0,0,0,0,0,0,0,553502.5,0,0,0,506941.03,280502.66,0,1.6330158E7,2.7185636E7,86260.695,2.5946462E7,
470,464.24069756586425,3.4102902,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,544266.25,0,0,0,0,0,0,0,0,400985.8,0,0,0,
793,464.300374608162,5.167095,,,,25,,,,,,,0,0,0,0,0,0,663278.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,453539.75,1361975.1,0,1417338.8,
143,465.18827798705684,1.113092,,,,,,,,,,,0,279452.8,139200.8,272076.97,293816.44,0,331225.78,0,0,0,197489.48,0,0,0,353976.84,0,206341.92,0,0,0,0,0,0,0,0,95527.19,0,
1650,465.8109854840062,13.598574,,,,114,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,424722.5,1226370.4,0,0,
1403,465.8222807649846,11.918669,,,,7,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96373.03,0,0,0,0,0,0,3757749.8,5995521.0,0,6186701.0,
790,465.9531538002664,5.165812,,,,25,,,,,,,0,0,0,0,0,0,174430.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,439897.3,0,399340.53,
635,467.3018575776923,4.380363,,,,15,,,,,,,0,0,0,0,0,0,7364722.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5485018.5,0,0,
247,467.3238482168941,1.876743,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,284749.03,0,0,0,0,0,0,0,0,0,362897.12,303085.2,0,0,0,
1390,468.3303367561906,11.885884,,,,54,62,[M+2H]+2,,2,1390;1393,934.64564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4267541.0,0,5676756.5,
1469,468.3904019861217,12.233067,,,,108,76,[M+NH4]+,,4,1468;1470;1467;1469,450.35658,0,0,0,0,468012.1,0,183658.33,0,0,0,0,0,0,0,0,0,144987.39,0,0,0,149885.72,191968.55,0,1.504563E7,3.516453E7,0,4.379878E7,
1626,468.84594673612355,13.555131,,,,77,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1075446.1,5132403.5,0,7564052.0,
227,469.1714616505439,1.6862102,,,,,,,,,,,246340.5,232213.47,0,428321.44,0,243917.17,0,0,211236.0,301374.88,239045.98,0,261202.1,196282.03,0,184023.28,276973.34,0,148532.78,0,225964.06,156070.03,284908.0,536352.75,615377.5,0,766011.8,
1816,469.3618611209506,15.1785145,,,,18,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,358014.94,0,519841.34,
631,469.7801373667231,4.380363,,,,15,,,,,,,0,0,0,0,0,0,1385197.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1095074.4,0,0,
1195,471.341137579122,10.340264,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138203.55,297355.6,0,568274.25,
1817,471.8397619052073,15.1785145,,,,18,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,183744.62,0,276821.66,
648,472.2870919439395,4.482253,,,,16,36,[M+2H]+2,,2,648;649,942.56087,0,0,0,0,0,0,958765.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,639005.44,0,0,
807,473.3002335809723,5.227689,,,,128,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,707721.5,0,676340.9,
1909,473.31886870237605,15.807689,,,,109,101,[M+H]+,,2,1910;1909,472.31164,0,0,836588.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1636757.5,0,2082268.5,
1719,473.324961274494,14.011413,,,,91,98,[M+K]+,,4,1720;1718;1721;1719,434.36178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150866.2,692511.3,0,1214693.6,
1467,473.3456340378305,12.230057,,,,108,76,[M+Na]+,,4,1468;1470;1467;1469,450.35658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3285582.8,7951800.5,0,9554818.0,
1908,474.3223515333724,15.80405,,,,109,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,464805.53,0,610118.5,
336,475.1593022013672,2.5748303,,,,,,,,,,,0,214567.02,142275.45,250659.4,0,0,0,0,0,0,233670.47,0,0,0,0,0,215700.0,0,137992.03,0,193085.28,0,0,289719.53,387432.38,162411.28,414749.97,
405,475.3259835164842,3.0365689,,,,113,20,[M+Na]+,,3,405;402;400,452.33673,1.5417045E7,1.5877832E7,2.2139468E7,2.4355042E7,1.9958618E7,2.3251218E7,2.5992496E7,2.4695228E7,2.046042E7,2.1517718E7,1.8160552E7,2.1911066E7,3.1525068E7,1.8049808E7,3.0944792E7,2.3639062E7,1.637511E7,1.3675855E7,2.3859628E7,1.8343334E7,1.5312451E7,1.9582534E7,3.2052266E7,2.119238E7,2.6877362E7,1.2135795E7,2.7721494E7,
2921,475.32614257965105,19.754713,,,,,,,,,,,5.388012E7,0,0,0,5.0091656E7,0,0,0,0,0,0,0,0,4.7460036E7,0,0,0,0,0,0,0,0,0,4.9176924E7,5.053415E7,0,0,
271,476.3033806109262,2.0048835,,,,,,,,,,,0,0,0,0,0,0,638937.0,0,0,0,0,0,0,0,0,0,0,0,0,0,572767.75,0,0,0,0,0,0,
274,476.307152148219,2.0103638,,,,143,15,[M+NH4]+,,2,274;267,458.27361,0,566913.7,0,609126.0,228002.47,0,0,385310.53,0,0,593885.2,583577.25,0,503805.44,596141.2,0,841625.75,495819.75,0,633551.0,0,562285.8,854401.7,2424739.0,3703644.5,518389.47,4889052.0,
1322,476.6710575498247,11.62908,,,,95,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,372702.38,0,540454.25,
475,477.13990098712816,3.4322991,,,,,,,,,,,404806.38,442081.9,0,571755.3,386886.62,339309.9,456489.47,0,0,582815.25,388062.06,0,252176.55,350845.72,601249.94,0,396769.4,0,0,0,396158.9,358861.06,0,599475.3,473482.88,0,457896.25,
269,477.3088904283018,1.9964293,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133624.44,0,757023.8,0,0,
1395,477.34498878318067,11.891889,,,,54,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2729676.5,7599177.0,0,8777337.0,
1627,477.3595690799123,13.555131,,,,77,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4421064.5,1.6511331E7,0,2.3400526E7,
1323,477.98913938666607,11.62908,,,,95,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,273633.8,0,314373.75,
1324,478.3233935011548,11.62908,,,,95,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,206188.44,0,213162.88,
1252,478.3491919936321,11.106421,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95045.1,0,218061.38,
806,478.97582801891485,5.2273664,,,,128,,,,,,,0,0,0,0,0,0,548829.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,578663.4,1550232.4,0,1502259.9,
1712,479.39510093866596,13.976981,,,,68,97,[M+H]+,,4,1714;1712;1715;1713,478.38788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,390764.3,1480983.8,0,2702806.8,
1628,479.83732162043725,13.555131,,,,77,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1293163.4,4793371.0,0,6345210.5,
647,480.801739779143,4.478411,,,,16,,,,,,,0,0,0,0,0,0,3181706.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2174350.8,0,626854.0,
272,481.2629101874802,2.0052454,,,,143,15,[M+Na]+,,2,272;267,458.27361,160118.23,0,0,0,0,18183.918,253099.73,0,131580.67,254795.73,0,0,284527.56,0,0,0,225283.86,0,0,0,122828.46,0,308514.8,0,535626.8,0,690820.6,
829,482.30024957471187,5.2878275,,,,78,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,249577.34,0,276204.5,
1621,482.34659537043393,13.517794,,,,2,82,[M+H]+,,1,1618,481.33905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,689011.4,0,955964.25,
1023,483.3536546068307,6.700569,,,,122,45,[M+H]+,,3,1025;1029;1023,482.34633,0,0,0,0,0,0,7685894.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4015806.5,0,0,
1218,484.3853407517555,10.429248,,,,125,,,,,,,0,0,0,0,134867.73,0,213543.84,0,0,0,0,0,0,0,178929.42,166970.58,0,146200.84,0,0,0,0,0,359458.7,560101.8,0,1078419.5,
