"Filename","203_1.mzML","206_1.mzML","205_1.mzML","203_2.mzML","205_2.mzML","206_2.mzML","202_3.mzML","203_3.mzML","208_2.mzML","207_2.mzML","209_2.mzML","211_1.mzML","210_1.mzML","209_1.mzML","202_1.mzML","207_1.mzML","212_1.mzML","212_2.mzML","211_2.mzML","208_1.mzML","213_1.mzML","213_3.mzML","210_2.mzML","204_1.mzML","202_2.mzML","213_2.mzML","204_2.mzML"
"878/COC1C(C(C(O1)CO)OC2C(C(C(C(O2)CO)OP(=O)(O)O)OP(=O)(O)O)O)OP(=O)(O)O/567.0285mz",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,937153.3125,NA,963680
"887/CCCC(C)CCN(C)CCC(CNF)NO/272.2119mz",NA,NA,NA,NA,NA,NA,1620307.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,839987.625,NA,NA
"899/CC1(C2C1C(N(C2)C(=O)C(C3CCCCC3)NC(=O)NC(C)(C)C)C(=O)NC(CC4CCCCC4)C(=O)C(=O)N)C/596.3798mz",NA,NA,NA,NA,NA,NA,161614.53125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,523486.96875,NA,496809.28125
"904/C1=CC=C2C(=C1)C=CC(=C2S(=O)(=O)O)N=NC3=C(C4=C(C=C(C=C4C=C3S(=O)(=O)O)S(=O)(=O)O)NCCCN)O/611.0552mz",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,299397.21875,NA,309450.25
"913/NA/dihydroferulic_acid",223151.171875,NA,NA,272577.125,81261.953125,NA,NA,178819.6875,NA,109070.8828125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"925/NA/Spectral Match to 9-OxoOTrE from NIST14",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,211808.0625,NA,NA,NA,NA,NA,NA,NA,NA,169244.25,NA,NA,NA
"927/NA/""Spectral Match to 13-Keto-9Z,11E-octadecadienoic acid from NIST14""",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,315096.90625,NA,227955.265625
"938/CCC1=NC(=NC(=N1)N(COC(C)CC)COC(C)CC)N(COC)COC(C)CC/442.3383mz",NA,NA,NA,NA,NA,NA,10425619,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"941/NA/Spectral Match to Heptapropylene glycol from NIST14",NA,NA,NA,NA,NA,NA,6403681.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3082998.75,NA,NA
"942/CCCCCCCCCCN(CCO)CCO/246.2432mz",176487.09375,151137.421875,210308.3125,164728.03125,204443.734375,147023.96875,NA,140362.328125,151509.40625,199298.546875,196993.9375,205390.703125,174074.609375,163619.59375,NA,142899.78125,159307.921875,169094.671875,177761.375,198898.140625,140662.609375,NA,143932.71875,NA,NA,157187.1875,127174.90625
"945/NA/""Spectral Match to 13S-Hydroxy-9Z,11E,15Z-octadecatrienoic acid from NIST14""",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,362583.3125,NA,462649.75
"950/NA/""Spectral Match to 13S-Hydroxy-9Z,11E,15Z-octadecatrienoic acid from NIST14""",91607.671875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,205416.71875,509297.6875,NA,646599.75
"953/NA/""Spectral Match to 9-Oxo-10E,12Z-octadecadienoic acid from NIST14""",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66208.8828125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,432116.4375,NA,518938.4375
"964/NA/""Spectral Match to 13S-Hydroxy-9Z,11E,15Z-octadecatrienoic acid from NIST14""",NA,NA,NA,220972.0625,NA,NA,240895.09375,NA,NA,NA,88602.984375,NA,NA,87958.6015625,247545.71875,NA,NA,NA,NA,NA,76203.859375,64417.55859375,39956.30078125,484461.5,525177.4375,NA,646141.75
"965/NA/""Spectral Match to 13-Keto-9Z,11E-octadecadienoic acid from NIST14""",NA,NA,NA,205336.03125,NA,NA,228797.3125,NA,NA,NA,71748.1328125,NA,NA,NA,247816.34375,NA,NA,NA,NA,NA,67035.515625,NA,NA,441669.8125,499202.46875,NA,556679.3125
"973/CC1=C(C=CC(=C1)CCNCCCCCCOCCC2=CC=C(C=C2)OC)O/386.2698mz",NA,NA,NA,NA,NA,NA,554613.125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,366101.875,NA,NA
"979/NA/Spectral Match to 12(13)-Epoxy-9Z-octadecenoic acid from NIST14",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,253212.140625,1122709.625,NA,1367939.125
"980/NA/""Spectral Match to 12,13-DiHOME from NIST14""",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,143712.203125,397027.8125,NA,960836.4375
"981/CC(C)(C)N1CC(=O)N(CC(=O)N(CC(=O)N(CC(=O)N(CC(=O)N(CC(=O)N(CC1=O)C(C)(C)C)C(C)(C)C)C(C)(C)C)C(C)(C)C)C(C)(C)C)C(C)(C)C/792.5985mz",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1353385.5,1419842,NA,900772.875
"993/CCCCCCCCCCCCCCC(=O)NCC(=O)NC1=CC=C(C=C1)O/391.2964mz",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,98660.3125,100661.1953125,NA,NA,NA
"1002/NA/Spectral Match to 12(13)-Epoxy-9Z-octadecenoic acid from NIST14",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,90714.0625,NA,NA,69994.59375,NA,NA,NA,NA,NA,NA,NA,NA,NA,334319.59375,783996.875,NA,852177.375
"1008/NA/Spectral Match to 12(13)-Epoxy-9Z-octadecenoic acid from NIST14",581189.9375,275447.40625,NA,675961.3125,295125.8125,198751.28125,193556.859375,158301.25,NA,371697.90625,463888.125,110858.078125,245085.859375,453925.0625,201275.84375,NA,549295.8125,139759.90625,151576.234375,NA,549401.75,442105.625,183960.046875,1752987.125,3653508.25,248160.265625,5137942.5
"1009/NA/""Spectral Match to 12,13-DiHOME from NIST14""",317302.5625,142584.46875,NA,355573.15625,170727.5625,101370.75,NA,79196.1796875,NA,189992.296875,259113.6875,NA,NA,252279.453125,NA,NA,276779.75,NA,NA,NA,284279,191830.25,NA,967192.5625,2685559.75,105568.015625,2561659
"1012/CCC(CCCCCC(C(CCCCCCCC(=O)O)O)O)O/315.2535mz",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,275422.8125,716784.625,NA,849028.1875
"1017/CC(C)(C)N1CC(=O)N(CC(=O)N(CC(=O)N(CC(=O)N(CC(=O)N(CC(=O)N(CC1=O)C(C)(C)C)C(C)(C)C)C(C)(C)C)C(C)(C)C)C(C)(C)C)C(C)(C)C/792.5983mz",1430631.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1635328.625,610205,NA,1249000.75
"1022/NA/hyocholic acid",NA,NA,224274.53125,166810.046875,NA,NA,NA,NA,NA,191466.453125,NA,NA,156205.03125,NA,NA,NA,NA,175650.28125,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1023/NA/Spectral Match to Octapropylene glycol from NIST14",NA,NA,NA,NA,NA,NA,7685894.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4015806.5,NA,NA
"1025/CC(CO)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)O/500.3801mz",NA,NA,NA,NA,NA,NA,32407606,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17685254,NA,NA
"1031/NA/Spectral Match to 12(13)-Epoxy-9Z-octadecenoic acid from NIST14",314693.3125,132227.0625,NA,405359.125,139485.390625,NA,NA,52634.09375,NA,233594.9375,557567.125,NA,135895.8125,413866.5625,NA,NA,407395.15625,NA,NA,NA,482488.78125,295156.84375,153884.453125,1831323.75,4007917.5,NA,4047031.75
"1032/NA/""Spectral Match to 12,13-DiHOME from NIST14""",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,495263.03125,NA,589619.8125
"1033/NA/""Spectral Match to 12,13-DiHOME from NIST14""",144758.609375,73235.75,NA,250971.171875,95079.234375,NA,NA,NA,NA,121070.4453125,242947.375,NA,89241.09375,220029.59375,NA,NA,212172.015625,NA,NA,NA,194018.09375,170646.203125,104768.265625,1295791.875,2841446.5,NA,3275173.5
"1048/NA/Spectral Match to Triphenylphosphine oxide from NIST14",NA,NA,NA,NA,NA,NA,2454868.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2191693.75,NA,NA
"1065/NA/""Spectral Match to 13-Keto-9Z,11E-octadecadienoic acid from NIST14""",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,529315,1093082.875,NA,1389005.125
"1089/NA/Spectral Match to Nonapropylene glycol from NIST14",NA,NA,NA,NA,NA,NA,3361377,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3122086,NA,NA
"1090/CC(CO)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)O/558.4218mz",NA,NA,NA,NA,NA,NA,20853860,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20082918,NA,NA
"1093/CCCCCCCCCCCCN(CCO)CCO/274.2743mz",27493566,23864228,24412746,24910282,25326198,25049718,19265260,18651042,17778976,27952922,19674258,24761890,22707886,21485688,19939176,26939274,17422170,22939592,21926792,26384834,25768396,21196160,20171806,26866678,22317366,22606378,23028066
"1095/CCCCCCCCOCCCCCCN/230.2482mz",3511903.75,1829473.875,2502041.25,2716283,2409433.75,2178626.25,2278013,2913300.75,1789441.75,2168833.75,1915983.5,1855480.875,2352010.75,1539311.875,2973100.5,2128264,1980089,1897932.875,2072901.5,1950566.125,1708962.25,2326159,1754435.75,2489358.5,2108780,1610196,2214056
"1098/CCCCCCCCCCCCN(CCO)CCOCCO/318.3009mz",NA,281840.96875,392813.3125,312798,271983.15625,234948.625,733692.6875,1001666.5,220818.65625,204937.109375,239747.53125,260409.96875,187845.78125,250937.578125,1220950.875,261242.21875,213936.4375,281560.34375,260665.34375,219220.609375,192225.4375,1489510.5,179794.078125,NA,222416.09375,NA,238011.28125
"1105/CCCCCCCCCCCCN(CCO)CCO/274.2746mz",NA,NA,NA,NA,NA,NA,NA,NA,NA,400174.90625,NA,NA,NA,NA,NA,NA,153534.359375,839603.75,NA,NA,NA,199926.375,60195.77734375,NA,NA,NA,NA
"1106/CCCCCCCCCCCCNC(CO)(CO)CO/290.2695mz",759329,1358592.875,1293676.625,701318.6875,880361.25,1251234.25,1061197.25,1018063.25,862338.5,704622.6875,595789.125,NA,336097.25,547610.3125,875676,779783.6875,1302172.125,845415.8125,252019.328125,473346.40625,65604.328125,1197548.5,649804.625,396930.0625,497585.21875,1017325.125,226761.046875
"1111/CCCCCCCCOCCCCCCCN/244.2639mz",NA,NA,NA,124563.171875,97990.1875,NA,NA,NA,NA,125447.0859375,83576.015625,93446.65625,NA,74260.3125,117645.203125,79360.046875,NA,99171.5390625,NA,114907.8515625,73475.234375,NA,77008.46875,NA,89113.5546875,NA,NA
"1113/CCCCCCCCCCCCN(CC)CC(=O)O/272.2590mz",171268.65625,NA,NA,190111.609375,154323.171875,152753.78125,107512.5078125,120271.125,142793.390625,NA,NA,165228.046875,121816.0703125,145845.5625,135062.1875,167700.3125,131997.671875,171879.453125,165712.34375,NA,125711.5078125,107971.359375,127130.40625,128091.09375,NA,104980.109375,104838.921875
"1115/CCCCCCCCCCCCCN/200.2376mz",NA,85642.296875,NA,NA,NA,NA,NA,96525.4453125,62638.0625,NA,NA,NA,NA,NA,NA,76747.078125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27429.36328125
"1122/CC(CO)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)O/616.4639mz",NA,NA,NA,NA,NA,NA,14328389,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11183268,NA,NA
"1123/CC(CO)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)O/599.4381mz",NA,NA,NA,NA,NA,NA,3578436.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2054433.5,NA,NA
"1132/NA/""N,N-Dimethyldodecylamine N-oxide""",NA,NA,NA,NA,NA,NA,369465.4375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1142/NA/""Pesticide7_Spinosad (Spinosyn A)_C41H65NO10_1H-as-Indaceno[3,2-d]oxacyclododecin-7,15-dione, 2-[(6-deoxy-2,3,4-tri-O-methyl-alpha-L-mannopyranosyl)oxy]-13-[[(2R,5S,6R)-5-(dimethylamino)tetrahydro-6-methyl-2H-pyran-2-yl]oxy]-9-ethyl-2,3,3a,5a,5b,6,9,10,11,12,13,14,16a,16b-tetradecahydro-14-methyl-, (2R,3aS,5aR,5bS,9S,14R,16aS,16bR)-""",NA,NA,NA,52543.83984375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,94082.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1145/CC(CO)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)O/657.4795mz",NA,NA,NA,NA,NA,NA,1777089.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,983921.75,NA,NA
"1146/CC(C)(C)OC(=O)NCCCN(CCCCN(CCCN(CCCCN)C(=O)OC(C)(C)C)C(=O)OC(C)(C)C)C(=O)OC(C)(C)C/674.5059mz",NA,NA,NA,NA,NA,NA,7413567,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7800493.5,NA,NA
"1148/CNC(=O)CCN(CCC(=O)NC)CCN(CCC(=O)NC)CCN(CCC(=O)NC)CCN(CCC(=O)NC)CCC(=O)NC/679.4599mz",NA,NA,NA,NA,NA,NA,2496597.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,725996.4375,NA,NA
"1153/CCOC(=O)N1CCC(CC1)NC(=NCCCN2CCCCCC2)N/354.2859mz",NA,NA,NA,72366.5859375,NA,NA,NA,NA,42770.08203125,NA,NA,45987.7421875,133910.96875,NA,122364.1640625,NA,NA,NA,64702.60546875,NA,NA,NA,158182.796875,144627.15625,43107.92578125,NA,NA
"1154/CCCCCCCCCCCCCCN(CCO)CCO/302.3059mz",139138.453125,116219.734375,166966.078125,152430.953125,191191.25,126399.2109375,126097.2421875,126408.8046875,NA,115826.625,NA,114281.2734375,NA,118806.40625,167977.578125,179547.09375,NA,112275.2890625,NA,NA,NA,177343.921875,NA,NA,94861.4375,126224.640625,136941.671875
"1157/CCCCCCCCCCCCCCCNCCC/270.3160mz",NA,NA,NA,NA,740472.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1160/CC(CO)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)O/715.5215mz",NA,NA,NA,NA,NA,NA,955997,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,533706.9375,NA,NA
"1162/CC(CO)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)O/732.5476mz",NA,NA,NA,NA,NA,NA,7466831.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3888060.75,NA,NA
"1164/CC(=CC(=C(C=C(C)C)C=C(C)C)C=C(C)C)C/283.1828mz",NA,NA,NA,NA,NA,38293.19921875,NA,NA,NA,NA,39060.15234375,62053.19921875,NA,46313.47265625,NA,NA,42630.6171875,NA,NA,NA,NA,NA,72147.2890625,NA,NA,40149.25,40909.08203125
"1165/CCCCCCC=CCCCCCCCC(=O)OCC(COP(=O)(O)OCCN)O/452.2786mz",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,135315.265625,NA,NA,NA,142401.859375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1169/CCCCCCCCNCCCCCCCCO/258.2796mz",NA,NA,NA,NA,NA,NA,NA,NA,60269.0546875,37588.40625,NA,74903.09375,NA,NA,NA,NA,55590.328125,NA,NA,NA,NA,NA,NA,43570.04296875,NA,55089.39453125,NA
"1171/CCCCCCCCCCCC[N+](C)(C)CC1=CC=CC=C1/304.3004mz",3035262,NA,3092678.75,3136977,3363819,NA,NA,2604484.25,NA,NA,NA,3304587,NA,NA,3144297,3407715.25,NA,NA,NA,NA,NA,3342085,NA,NA,NA,NA,3408025.75
"1172/NA/SPHINGANINE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,146126.75,NA,296911.59375
"1180/CC(CO)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)O/790.5911mz",NA,NA,NA,NA,NA,NA,3653371.5,NA,NA,NA,NA,NA,NA,NA,359117.375,NA,NA,NA,NA,NA,NA,NA,NA,NA,1969382.875,NA,NA
"1201/CCCCCCCCCCCCCCCCN(CCO)CCO/330.3375mz",NA,NA,NA,94475.6328125,103570.59375,NA,NA,NA,NA,111945.4375,NA,NA,NA,NA,NA,NA,NA,99864.390625,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1207/CCCCCCCCCCCCCC(C(C)C1C(COC(O1)(C)C)C)OC(=O)C(C(C)C)NC(=O)C(C(C)O)NC(=O)C(C(C)C)NC(=O)OC(C)(C)C/792.5718mz",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,257919.859375,NA,472679.875
"1208/CCCCCCCCCCCCCCCCCC(=O)NC(CCCCN)C(=O)NC(CC1=CNC2=CC=CC=C21)C(=O)NC(CCCCN)C(=O)N/748.5435mz",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,254074.84375,495815.78125,NA,926055.1875
"1209/CC(C)C(C(=O)NC(C(C)C)C(=O)N(C)C(C(C)C)C(=O)N(C)C(C(C)C)C(=O)N(C)C(C(C)C)C(=O)NCCCCN=C(N)N)NC/704.5162mz",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48379.63671875,NA,NA,NA,65283.51953125,NA,NA,306047.375,627891.0625,NA,1120054.25
"1210/CCCCCCNC(=O)OCCCC(CCCOC(=O)NCCCCNC(=O)OC(C)(C)C)(CCOC(=O)NCCCCCC)N/660.4903mz",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,344765.6875,668573.25,NA,1266265.75
"1211/CCCCCCCCCCCC[N+](C)(C)CC(CN1CCN(CCN(CCN(CC1)CC(=O)O)CC(=O)O)CC(=O)O)O/616.4645mz",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,67573.21875,NA,NA,NA,72377.828125,NA,NA,352331.875,709542.8125,NA,1319479.75
"1213/CCCCCCCCCCOCCOCCOCCOCCO/335.2800mz",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,437144.25
"1214/C(CCCCCCCCC(=O)O)CCCCCCCC(=O)NCCCCC(C(=O)CNC(CO)C(=O)N)NCN/572.4384mz",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,82527.1875,115365.96875,NA,374857.75,683567.4375,NA,1334463
"1215/CCCCCCCCCCOCCOCCOCCOCCOCCO/396.3326mz",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,212579.953125,194164.75,NA,NA,NA,NA,NA,213620.9375,NA,NA,209790.40625,NA,352147
"1216/CCCCCCCCCCOCCOCCOCCOCCOCCO/379.3061mz",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,178839.65625,178080.109375,NA,NA,NA,NA,NA,202753.34375,NA,205468,197687.5625,NA,333223.65625
"1217/CCCCCCCCCCCCCCCC(=O)NC(CCC(=O)NCCCCC(C(=O)N)NN)C(=O)O/528.4118mz",82163.421875,NA,NA,93140.2421875,NA,NA,NA,72931.828125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,104392.734375,143016.671875,NA,372728,646977.5625,84263.7265625,1239869.875
"1218/CCCCCCCCCCC(CCCCCCCC)CNC(=O)NNC1=NC(=NO1)CCOO/484.3853mz",NA,NA,NA,NA,134867.734375,NA,213543.84375,NA,NA,NA,NA,NA,NA,NA,178929.421875,166970.578125,NA,146200.84375,NA,NA,NA,NA,NA,359458.6875,560101.8125,NA,1078419.5
"1219/B1(OC(C(O1)(C)C)(C)C)C(=C(CCCCCCCCCOC(=O)C)F)CCCCCC/440.3592mz",NA,NA,NA,NA,NA,NA,284558.28125,NA,NA,NA,NA,NA,NA,NA,269417.40625,233991.1875,NA,NA,NA,NA,NA,265012.5,NA,329522.90625,432011.375,NA,791425.5
"1224/CCCCCCCC[N+](CCC)(CCCC)CCCCC/298.3474mz",1972033.75,NA,NA,2137444.5,2125934.75,NA,NA,2027612.5,NA,NA,NA,NA,NA,NA,1917112.875,2133712.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2033823.25
"1229/CCCCCCCCCCCCCCC(CCCCCCCCCCCCCC)C(=O)NC(COC1CC(C(C1O)O)C(C)O)C(=O)NC(CCC(=O)O)C(=O)NC/848.6329mz",NA,NA,NA,NA,NA,NA,1083074.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,627290.875,NA,NA
"1244/NA/Spectral Match to Phthalic anhydride from NIST14",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,311099.40625,NA,NA,NA,NA,NA
"1256/C1=C(SC(=C1)Cl)CCNS(=O)(=O)C2=C(SC(=C2)CO)Br/453.8425mz",NA,NA,NA,NA,NA,NA,537625.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,413269.03125,NA,NA
"1258/CCCCCCCCCCCCCCCC(=O)NC(CCC(=O)N)C(=O)NC(CCCCN=C(N)N)C(=O)NC(C(C)O)C(NC(CCCC)C(=O)NC)O/806.5863mz",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,77668.765625,NA,145164.5
"1259/NA/Spectral Match to Benzyltetradecyldimethylammonium from NIST14",NA,NA,3344180.5,3322719.5,NA,NA,NA,3259469.25,NA,NA,NA,NA,NA,NA,2901589,NA,NA,NA,NA,3312618.25,NA,NA,NA,NA,3052536.75,3080754.5,3432326.5
"1260/CCCNC(=O)CCN(CCC(=O)NCCC)CCNC(=O)CCN(CCC)CCC(=O)NCCN(CCC(=O)NCCC)CCC(=O)NCCC/762.5598mz",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38063.11328125,200876.875,NA,322293.3125
"1261/CC(C)CCCC(C)CCCC(C)CCCC(C)CC(=O)N1CCCC1C(=O)NCCCOCCOCCOCCCNC(=O)CCC=O/718.5343mz",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,237798.6875,NA,334316.4375
"1262/CC(C)(C)OC(=O)NCCCN(CCCCN(CCCN(CCCCN)C(=O)OC(C)(C)C)C(=O)OC(C)(C)C)C(=O)OC(C)(C)C/674.5065mz",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,266954.53125,NA,392084.90625
"1263/CCCCCCCCCCCCCCCCCCNC(=O)CNCCN(CCN(CCNCC(=O)O)CC(=O)O)CC(=O)O/630.4801mz",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49370.72265625,245094.5,NA,403607.5
"1264/CCCCCCCCCOC(=O)CCCCCCCN(CCCCCCCC(=O)O)CCCNC(=N[N+](=O)[O-])NC/586.4544mz",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,235467.171875,NA,361652.34375
"1265/CCCCCCNCCC(=O)NC(=O)CCCCCCCCCCCNOC(=O)C(CCCCN)NC=O/542.4276mz",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,176172.578125,NA,306253.65625
"1266/CC(CC(C)NC)CC(C)NC(=O)CCCCC(=O)NCCNCCNC(=O)CCCCC(=O)C/498.4015mz",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39832.7734375,155620.421875,NA,264176.9375
"1297/CCOP(=O)(O)OP(=O)(O)OCC1C(C(C(O1)N2C=NC3=C(N=CN=C32)C)O)OP(=O)(O)O/535.0386mz",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,273083.5,775820.9375,NA,1050725.875
"1299/CCCC=CCCCCCCCC[N+](C(CCC)C(=O)O)(C(CCC)C(=O)O)C(CCC)C(=O)O/520.3631mz",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,323213.96875,936119.9375,NA,1231399.625
